# Sources: ESCO v1.2.1 (European Commission) + O*NET 29.0 (USDOL/ETA)
# See THIRD_PARTY_NOTICES.md.
# version_date: 2026-05-11
# source: O*NET Resource Center ESCO crosswalk (https://www.onetcenter.org/crosswalks.html)
esco_uri,esco_code,esco_title,onet_soc_code,onet_soc_title
http://data.europa.eu/esco/occupation/2168e49d-e58a-43ec-a15e-8e173939b255,3114.1.7,microelectronics maintenance technician,49-9071.00,"Maintenance and Repair Workers, General"
http://data.europa.eu/esco/occupation/2168e49d-e58a-43ec-a15e-8e173939b255,3114.1.7,microelectronics maintenance technician,51-9141.00,Semiconductor Processing Technicians
http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f,3114.1.8,microsystem engineering technician,17-2199.06,Microsystems Engineers
http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f,3114.1.8,microsystem engineering technician,17-3024.01,Robotics Technicians
http://data.europa.eu/esco/occupation/26e1add0-da3f-4ed6-aa91-791cb550146f,3114.1.8,microsystem engineering technician,51-9141.00,Semiconductor Processing Technicians
http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,3114.1.9,optoelectronic engineering technician,17-2199.07,Photonics Engineers
http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,3114.1.9,optoelectronic engineering technician,17-3029.08,Photonics Technicians
http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,3114.1.9,optoelectronic engineering technician,29-2081.00,"Opticians, Dispensing"
http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,3114.1.9,optoelectronic engineering technician,51-9083.00,Ophthalmic Laboratory Technicians
http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,3115.1,mechanical engineering technician,17-2011.00,Aerospace Engineers
http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,3115.1,mechanical engineering technician,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,3115.1,mechanical engineering technician,17-3027.00,Mechanical Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,aerospace engineering technician,17-2011.00,Aerospace Engineers
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,aerospace engineering technician,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,aerospace engineering technician,49-2091.00,Avionics Technicians
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,aerospace engineering technician,49-3011.00,Aircraft Mechanics and Service Technicians
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,aerospace engineering technician,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,3115.1.10,material stress analyst,17-2011.00,Aerospace Engineers
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,3115.1.10,material stress analyst,17-2112.01,Human Factors Engineers and Ergonomists
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,3115.1.10,material stress analyst,17-2131.00,Materials Engineers
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,3115.1.10,material stress analyst,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,3115.1.10,material stress analyst,19-2032.00,Materials Scientists
http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,3115.1.11,mechatronics engineering technician,17-2199.05,Mechatronics Engineers
http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,3115.1.11,mechatronics engineering technician,17-2199.08,Robotics Engineers
http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,3115.1.11,mechatronics engineering technician,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,3115.1.11,mechatronics engineering technician,17-3024.01,Robotics Technicians
http://data.europa.eu/esco/occupation/8b490c1a-2f8c-4693-bcfa-ecfc88838a8e,3115.1.12,motor vehicle engine inspector,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/b50ae5f6-3f67-4cc7-92bb-6cec7214bfc4,3115.1.13,motor vehicle engine tester,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/b50ae5f6-3f67-4cc7-92bb-6cec7214bfc4,3115.1.13,motor vehicle engine tester,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,3115.1.14,optomechanical engineering technician,17-2199.07,Photonics Engineers
http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,3115.1.14,optomechanical engineering technician,17-3029.08,Photonics Technicians
http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,3115.1.14,optomechanical engineering technician,51-9083.00,Ophthalmic Laboratory Technicians
http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,3115.1.15,pneumatic engineering technician,17-3027.00,Mechanical Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb,3115.1.16,production engineering technician,17-2112.03,Manufacturing Engineers
http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb,3115.1.16,production engineering technician,17-3026.00,Industrial Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/8234eee9-1647-460d-8d62-7fe02cb884b0,3115.1.17,refrigeration air condition and heat pump technician,47-4099.03,Weatherization Installers and Technicians
http://data.europa.eu/esco/occupation/8234eee9-1647-460d-8d62-7fe02cb884b0,3115.1.17,refrigeration air condition and heat pump technician,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,3115.1.18,rolling stock engineering technician,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/84219dd7-eb68-426e-9ec3-431eceb61c96,3115.1.19,rolling stock engine inspector,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
http://data.europa.eu/esco/occupation/ef9c2914-2f3d-464c-ae0a-d02b403dc7e9,3115.1.2,aircraft engine inspector,49-3011.00,Aircraft Mechanics and Service Technicians
http://data.europa.eu/esco/occupation/80a648c5-ecb7-40e6-a4d4-7680291ffa74,3115.1.20,rolling stock engine tester,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,3115.1.21,rolling stock inspector,53-4011.00,Locomotive Engineers
http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,3115.1.21,rolling stock inspector,53-6051.00,Transportation Inspectors
http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,3115.1.21,rolling stock inspector,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
http://data.europa.eu/esco/occupation/da6220cb-21ee-4076-8796-1e922b44c394,3115.1.22,vessel engine inspector,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
http://data.europa.eu/esco/occupation/e58eadca-e512-4167-96f1-fff980f117e3,3115.1.23,vessel engine tester,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/f7ddb68a-beba-4aa9-b5cb-d174d70ea724,3115.1.24,welding inspector,17-3029.01,Non-Destructive Testing Specialists
http://data.europa.eu/esco/occupation/b343dd0c-8a83-4e13-a79c-0ac52f526c64,3115.1.3,aircraft engine tester,17-2011.00,Aerospace Engineers
http://data.europa.eu/esco/occupation/b343dd0c-8a83-4e13-a79c-0ac52f526c64,3115.1.3,aircraft engine tester,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/b343dd0c-8a83-4e13-a79c-0ac52f526c64,3115.1.3,aircraft engine tester,49-3011.00,Aircraft Mechanics and Service Technicians
http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,3115.1.4,automotive engineering technician,17-3027.00,Mechanical Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,3115.1.4,automotive engineering technician,17-3027.01,Automotive Engineering Technicians
http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,3115.1.4,automotive engineering technician,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06,3115.1.5,"heating, ventilation, air conditioning and refrigeration engineering technician",49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,3115.1.6,industrial maintenance supervisor,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,3115.1.7,marine engineering technician,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/cd92596c-bd96-4126-8b67-7bf6ed2ca8fb,3115.1.8,marine mechatronics technician,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027,3115.1.9,marine surveyor,53-6051.00,Transportation Inspectors
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,3116.1,chemical engineering technician,17-2041.00,Chemical Engineers
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,3116.1,chemical engineering technician,19-2031.00,Chemists
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,3116.1,chemical engineering technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,3116.1,chemical engineering technician,51-8091.00,Chemical Plant and System Operators
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,3116.1,chemical engineering technician,51-9011.00,Chemical Equipment Operators and Tenders
http://data.europa.eu/esco/occupation/00634fc4-802a-461b-8af0-499273756f99,3116.1.1,asphalt laboratory technician,17-3022.00,Civil Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/dacaa18b-93f6-48b4-b4f2-cb33e21804e7,3116.1.2,chemical manufacturing quality technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/dacaa18b-93f6-48b4-b4f2-cb33e21804e7,3116.1.2,chemical manufacturing quality technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,3116.1.3,colour sampling technician,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,3116.1.3,colour sampling technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/657eeac9-5bb9-449d-a353-aa7d5f47e2b5,3116.1.3,colour sampling technician,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,hazardous waste technician,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,hazardous waste technician,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,hazardous waste technician,47-4041.00,Hazardous Materials Removal Workers
http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,hazardous waste technician,53-7062.04,Recycling and Reclamation Workers
http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,3117.1,desalination technician,51-8031.00,Water and Wastewater Treatment Plant and System Operators
http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,3117.2,geotechnician,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,3117.3,metallurgical technician,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,3117.4,mine safety officer,19-5011.00,Occupational Health and Safety Specialists
http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,3117.4,mine safety officer,19-5012.00,Occupational Health and Safety Technicians
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,3117.5,mine surveying technician,15-1299.02,Geographic Information Systems Technologists and Technicians
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,3117.5,mine surveying technician,17-1022.00,Surveyors
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,3117.5,mine surveying technician,17-1022.01,Geodetic Surveyors
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,3117.5,mine surveying technician,17-3031.00,Surveying and Mapping Technicians
http://data.europa.eu/esco/occupation/4cf7be91-fed9-47a7-9ca9-e74c7eb6becb,3118.1,3D printing technician,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
http://data.europa.eu/esco/occupation/849a656c-8559-4471-91ed-442c42b0b641,3118.2,clothing CAD technician,27-1022.00,Fashion Designers
http://data.europa.eu/esco/occupation/849a656c-8559-4471-91ed-442c42b0b641,3118.2,clothing CAD technician,51-6092.00,Fabric and Apparel Patternmakers
http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,3118.3,drafter,17-1011.00,"Architects, Except Landscape and Naval"
http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,3118.3,drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,3118.3,drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,3118.3,drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/1c9937fe-5eaa-4f7e-ba31-77e6e7db022c,3118.3.1,aerospace engineering drafter,17-2011.00,Aerospace Engineers
http://data.europa.eu/esco/occupation/1c9937fe-5eaa-4f7e-ba31-77e6e7db022c,3118.3.1,aerospace engineering drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/1c9937fe-5eaa-4f7e-ba31-77e6e7db022c,3118.3.1,aerospace engineering drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/1c9937fe-5eaa-4f7e-ba31-77e6e7db022c,3118.3.1,aerospace engineering drafter,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
http://data.europa.eu/esco/occupation/2ac509e8-2850-42c3-b11d-d24077a7921b,3118.3.10,marine engineering drafter,17-2121.00,Marine Engineers and Naval Architects
http://data.europa.eu/esco/occupation/2ac509e8-2850-42c3-b11d-d24077a7921b,3118.3.10,marine engineering drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/38240cc5-d1d9-4de9-9480-29c51da291eb,3118.3.11,mechanical engineering drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/38240cc5-d1d9-4de9-9480-29c51da291eb,3118.3.11,mechanical engineering drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/38240cc5-d1d9-4de9-9480-29c51da291eb,3118.3.11,mechanical engineering drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/c52129d9-4656-4ce8-ba13-8a72a51d5400,3118.3.12,product development engineering drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/c52129d9-4656-4ce8-ba13-8a72a51d5400,3118.3.12,product development engineering drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/3f73120d-cece-4848-9fb4-61fdbaa7eba5,3118.3.13,rolling stock engineering drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/3f73120d-cece-4848-9fb4-61fdbaa7eba5,3118.3.13,rolling stock engineering drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/364cb5ca-3002-425f-b815-aefa513df78a,3118.3.2,architectural drafter,17-1011.00,"Architects, Except Landscape and Naval"
http://data.europa.eu/esco/occupation/364cb5ca-3002-425f-b815-aefa513df78a,3118.3.2,architectural drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/364cb5ca-3002-425f-b815-aefa513df78a,3118.3.2,architectural drafter,27-1025.00,Interior Designers
http://data.europa.eu/esco/occupation/341b405b-12cd-4ece-9b4b-cbfae3551ea3,3118.3.3,automotive engineering drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/341b405b-12cd-4ece-9b4b-cbfae3551ea3,3118.3.3,automotive engineering drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/341b405b-12cd-4ece-9b4b-cbfae3551ea3,3118.3.3,automotive engineering drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b,3118.3.4,civil drafter,17-1011.00,"Architects, Except Landscape and Naval"
http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b,3118.3.4,civil drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,3118.3.5,computer-aided design operator,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,3118.3.5,computer-aided design operator,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,3118.3.5,computer-aided design operator,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e,3118.3.6,electrical drafter,17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e,3118.3.6,electrical drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/2515bd46-ccd4-4561-97d1-b9544608a76e,3118.3.6,electrical drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501,3118.3.7,electromechanical drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501,3118.3.7,electromechanical drafter,17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/d849fd2a-5210-434b-a50b-2d92de3a4bac,3118.3.8,electronics drafter,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/defbf906-e823-44b4-872f-99406c51022b,3118.3.9,"heating, ventilation, air conditioning (and refrigeration) drafter",17-3011.00,Architectural and Civil Drafters
http://data.europa.eu/esco/occupation/defbf906-e823-44b4-872f-99406c51022b,3118.3.9,"heating, ventilation, air conditioning (and refrigeration) drafter",17-3013.00,Mechanical Drafters
http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,3118.4,printed circuit board designer,17-3012.00,Electrical and Electronics Drafters
http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8,3119.1,airport maintenance technician,49-9071.00,"Maintenance and Repair Workers, General"
http://data.europa.eu/esco/occupation/418f3a43-a6b2-4101-aaa0-832fe7d82885,3119.10,metal additive manufacturing operator,51-4199.00,"Metal Workers and Plastic Workers, All Other"
http://data.europa.eu/esco/occupation/1a165cb5-99ff-4a4e-9e08-97a0fb7ed6f8,3119.11,offshore renewable energy technician,11-9199.09,Wind Energy Operations Managers
http://data.europa.eu/esco/occupation/1a165cb5-99ff-4a4e-9e08-97a0fb7ed6f8,3119.11,offshore renewable energy technician,47-4099.03,Weatherization Installers and Technicians
http://data.europa.eu/esco/occupation/1a165cb5-99ff-4a4e-9e08-97a0fb7ed6f8,3119.11,offshore renewable energy technician,49-9081.00,Wind Turbine Service Technicians
http://data.europa.eu/esco/occupation/1a165cb5-99ff-4a4e-9e08-97a0fb7ed6f8,3119.11,offshore renewable energy technician,51-8013.03,Biomass Plant Technicians
http://data.europa.eu/esco/occupation/250d6493-68ab-4d69-ba67-c10293a20f49,3119.12,photonics engineering technician,17-2199.07,Photonics Engineers
http://data.europa.eu/esco/occupation/250d6493-68ab-4d69-ba67-c10293a20f49,3119.12,photonics engineering technician,17-3029.08,Photonics Technicians
http://data.europa.eu/esco/occupation/250d6493-68ab-4d69-ba67-c10293a20f49,3119.12,photonics engineering technician,51-9083.00,Ophthalmic Laboratory Technicians
http://data.europa.eu/esco/occupation/8b828b9f-e41a-48d1-9d35-2c4378279a79,3119.13,pipeline compliance coordinator,11-9199.02,Compliance Managers
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,3119.14,process engineering technician,17-2112.03,Manufacturing Engineers
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,3119.14,process engineering technician,17-3026.00,Industrial Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,3119.15,product development engineering technician,17-2071.00,Electrical Engineers
http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,3119.15,product development engineering technician,17-2112.00,Industrial Engineers
http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,3119.15,product development engineering technician,17-3026.00,Industrial Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,3119.16,quality engineering technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/ed976196-3d5d-4121-9367-e1022af603fa,3119.16.1,footwear quality control laboratory technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,3119.16.2,footwear quality technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/45f8504d-24ac-4bcd-8692-a93acc74204c,3119.16.3,leather goods quality control laboratory technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/7bf11599-d0bb-4789-9886-55c87f5da449,3119.16.4,leather goods quality technician,19-4099.01,Quality Control Analysts
http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,3119.16.5,textile chemical quality technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,3119.16.6,textile quality technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/3c0c688b-f7ca-40dc-8222-ab011d4e2449,3119.17,tanning technician,19-4031.00,Chemical Technicians
http://data.europa.eu/esco/occupation/745c8bb3-b50b-4380-9377-1b68a6576986,3119.18,textile process controller,11-3051.01,Quality Control Systems Managers
http://data.europa.eu/esco/occupation/3288a2fe-4934-47c8-ad0b-11b16c9cd461,3119.19,utilities inspector,47-4011.00,Construction and Building Inspectors
http://data.europa.eu/esco/occupation/5791a961-4717-4230-a245-a4082a675f04,3119.2,automation engineering technician,17-2199.05,Mechatronics Engineers
http://data.europa.eu/esco/occupation/5791a961-4717-4230-a245-a4082a675f04,3119.2,automation engineering technician,17-2199.08,Robotics Engineers
http://data.europa.eu/esco/occupation/5791a961-4717-4230-a245-a4082a675f04,3119.2,automation engineering technician,17-3024.01,Robotics Technicians
http://data.europa.eu/esco/occupation/7833d5cd-873d-4fdd-b2f8-9762d68494a7,3119.2.1,robotics engineering technician,17-2199.05,Mechatronics Engineers
http://data.europa.eu/esco/occupation/7833d5cd-873d-4fdd-b2f8-9762d68494a7,3119.2.1,robotics engineering technician,17-2199.08,Robotics Engineers
http://data.europa.eu/esco/occupation/7833d5cd-873d-4fdd-b2f8-9762d68494a7,3119.2.1,robotics engineering technician,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
http://data.europa.eu/esco/occupation/7833d5cd-873d-4fdd-b2f8-9762d68494a7,3119.2.1,robotics engineering technician,17-3024.01,Robotics Technicians
http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,aviation safety officer,33-1091.00,First-Line Supervisors of Security Workers
http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,aviation safety officer,53-1041.00,Aircraft Cargo Handling Supervisors
http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,aviation safety officer,53-2022.00,Airfield Operations Specialists
http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,aviation safety officer,53-6051.01,Aviation Inspectors
http://data.europa.eu/esco/occupation/08f5481e-9233-4ef2-9e4b-945224879ce5,3119.4,commissioning technician,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,3119.5,food technician,19-1012.00,Food Scientists and Technologists
http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,3119.5,food technician,19-4013.00,Food Science Technicians
http://data.europa.eu/esco/occupation/1209b85e-80f1-490f-a7e1-6ad220bb956d,3119.6,footwear product developer,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/59dae100-fdfe-44bd-8bd8-a0d3cd813ce4,3119.7,footwear production technician,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other"
http://data.europa.eu/esco/occupation/bcc21c63-7eee-4520-8fa7-43eefd389668,3119.8,industrial engineering technician,17-3026.00,Industrial Engineering Technologists and Technicians
http://data.europa.eu/esco/occupation/a645b7e5-dfa8-4cce-938f-2d6395a6b51d,3119.9,leather goods manufacturing technician,51-6041.00,Shoe and Leather Workers and Repairers
http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,3121.1,mine supervisor,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,3121.1,mine supervisor,47-5041.00,Continuous Mining Machine Operators
http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,3121.1,mine supervisor,47-5043.00,"Roof Bolters, Mining"
http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,3121.1,mine supervisor,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
